u,null_lo,null_median,null_hi
0.03073014832418258,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.03113988363517168,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.03154961894616078,0.00012292059329673032,0.00012292059329673032,0.00016389412439564042
0.03195935425714988,0.00012292059329673032,0.00016389412439564042,0.00016389412439564042
0.032369089568138984,0.00012292059329673032,0.00016389412439564042,0.00016389412439564042
0.03277882487912808,0.00012292059329673032,0.00016389412439564042,0.00016389412439564042
0.033188560190117185,0.00012292059329673032,0.00016389412439564042,0.00016491846267311223
0.03359829550110629,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.034008030812095386,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.03441776612308449,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.034827501434073586,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.03523723674506269,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.03564697205605179,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.03605670736704089,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.036466442678029995,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.03687617798901909,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.037285913300008196,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.03769564861099729,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.0381053839219864,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.0385151192329755,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.0389248545439646,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.0393345898549537,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.0397443251659428,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.0401540604769319,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.040563795787921006,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.0409735310989101,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.04138326640989921,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.041793001720888304,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.04220273703187741,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
0.04261247234286651,0.00012292059329673032,0.00016389412439564042,0.00020486765549455053
