mass,count,pmf_collective,sample,state,u
51,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
52,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
53,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
54,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
55,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
56,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
57,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
58,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
59,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
60,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
61,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
62,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
64,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
65,3,0.0021770682148040637,nondiseased_kidney,event,0.3788027880278802
66,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
67,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
68,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
69,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
71,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
72,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
74,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
77,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
78,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
80,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
81,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
82,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
86,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
87,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
88,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
89,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
92,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
93,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
97,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
99,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
102,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
103,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
121,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
124,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
134,2,0.001451378809869376,nondiseased_kidney,event,0.3788027880278802
142,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
145,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
147,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
149,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
153,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
165,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
171,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
193,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
198,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
201,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
202,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
217,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
229,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
250,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
257,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
259,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
267,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
270,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
280,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
298,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
596,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
1330,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
1721,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
2248,1,0.000725689404934688,nondiseased_kidney,event,0.3788027880278802
